created_at,text,emotion
2022-05-20T05:09:20.000Z,TO BOYFRIENDS EVERYWERE: FUCK YOU 🖕🏻,joy
2022-05-20T05:09:20.000Z,"Selling my 2 HarryStyles GA Floor Tickets and my friend also got 2 tickets for sale Located @ the UBS Arena , Elmont, NY, Fri, May 20.. HMU if you are interested and I’m selling them at a cheaper price 🙏🥺",joy
2022-05-20T05:09:21.000Z,SATELLITE SATELLITE,joy
2022-05-20T05:09:21.000Z,on both Singles and Albums chart So hottt of him 🕺,joy
2022-05-20T05:09:21.000Z,Okay last Harry related post of the night: I can already tell I will never stop crying over 🥺🥺🥺🥺,sadness
2022-05-20T05:09:22.000Z,Spinning out waiting for u to pull me in,surpise
2022-05-20T05:09:22.000Z,Late night talking??!?!?! We’re starting SO good,joy
2022-05-20T05:09:22.000Z,Don't you know do I'm right here? Right here,fear
2022-05-20T05:09:22.000Z,Me texting my friends about Matilda,joy
2022-05-20T05:09:22.000Z,🎧 best start to my morning listening to,surpise
2022-05-20T05:09:23.000Z,Tan real🥴,joy
2022-05-20T05:09:23.000Z,My good sir you really hit home this time around🥲,joy
2022-05-20T05:09:23.000Z,I'M HOME,sadness
2022-05-20T05:09:23.000Z,Grapejuice is Wings-coded,joy
2022-05-20T05:09:23.000Z,MY RANKING: satellite love of my life matilda cinema grape juice late night talking keep driving little freak as it was daydreaming daylight boyfriends music for a sushi restaurant,fear
2022-05-20T05:09:23.000Z,I love . That’s it. That’s the tweet. 🏡,joy
2022-05-20T05:09:24.000Z,Harry has just let out the perfect album for summer,sadness
2022-05-20T05:09:24.000Z,none,joy
2022-05-20T05:09:24.000Z,"i want to get ""cocaine, side boob, choke her with a sea view"" on my body it's so unhinged i love it",joy
2022-05-20T05:09:24.000Z,no. but wtf was that?? i’m so emotional rn i’m so happy for him. he just keeps fucking SERVING. goddamit. no skips once again 😭 i’m so proud of him wtf,joy
2022-05-20T05:09:25.000Z,satellite gives me the same kind of serotonin that as it was does,joy
2022-05-20T05:09:26.000Z,"daydreaming, cinema and satellite ❤️",joy
2022-05-20T05:09:25.000Z,"Music for a Sushi Restaurant truly sounds like something the Dalton Warblers and New Directions would come together and sing at the end of an episode where they were at war, where Sue would join in while trying to look like she hated it. (In the best way)",sadness
2022-05-20T05:09:26.000Z,ALL OF THEM,joy
2022-05-20T05:09:26.000Z,"I’ve never been more convinced of anything in my life after listening to little freak, LOML, and music for a sushi restaurant 💙💚",fear
2022-05-20T05:09:27.000Z,I didn't survive,joy
2022-05-20T05:09:27.000Z,Bestie this is ugly make the header black &amp; white too,sadness
2022-05-20T05:09:27.000Z,Who told it was a good idea to put white text on yellow,sadness
2022-05-20T05:09:27.000Z,"I love Matilda, ah what a comforting song He poured sm into it💔",joy
2022-05-20T05:09:28.000Z,deserve,joy
2022-05-20T05:09:28.000Z,Little Freak is a favorite,joy
2022-05-20T05:09:29.000Z,"It's none of my business, but it's just been on ""my mind.""",surpise
2022-05-20T05:09:29.000Z,name a sexier bridge i’ll wait,surpise
2022-05-20T05:09:29.000Z,has NO skips 😮‍💨,joy
2022-05-20T05:09:29.000Z,LITERALLY CLAIM DAYLIGHT AND CINEMA,surpise
2022-05-20T05:09:29.000Z,lexi howard fezco o'neill fexi euphoria s2 harry's house harry styles late night talking,fear
2022-05-20T05:09:30.000Z,i'm not her fan anyways stream aka AOTY,joy
2022-05-20T05:09:30.000Z,mustache rides?,joy
2022-05-20T05:09:30.000Z,BOYFRIENDS,joy
2022-05-20T05:09:30.000Z,late night talking as it was daylight matilda cinema daydreaming love of my life,joy
2022-05-20T05:09:31.000Z,THE BEST SONG IVE EVER LISTENED TO IS MATILDA I WAS LITERALLY CRYING SND THROWING UP,surpise
2022-05-20T05:09:30.000Z,DAYLIGHT IS THAT SONG,joy
2022-05-20T05:09:31.000Z,harry put his whole hstussy into this album,fear
2022-05-20T05:09:31.000Z,in love 10/10 🥹,joy
2022-05-20T05:09:30.000Z,"Ok after two listens, my faves have to be :",joy
2022-05-20T05:09:32.000Z,Same,joy
2022-05-20T05:09:31.000Z,"SPINNING OUT, WAITING FOR YOU TO PULL ME IN",surpise
2022-05-20T05:09:32.000Z,“You got a new life am I bothering you do you wanna talk?”,sadness
2022-05-20T05:09:32.000Z,LOOK AT HIM IN FRONT OF A RAINBOW KYKSKSKS,joy
2022-05-20T05:09:33.000Z,Late night talking,sadness
2022-05-20T05:09:33.000Z,Daylight supremacy,joy
2022-05-20T05:09:34.000Z,"little freak, matilda, late nate talking and loml ❤️‍🩹",sadness
2022-05-20T05:09:33.000Z,“should we just keep driving”,fear
2022-05-20T05:09:34.000Z,"“you can throw a party full of everyone you know, you can start a family who will always show you love”",joy
2022-05-20T05:09:34.000Z,My track ratings 🏠🏠🏠MFASR 🏠🏠🏠🏠 Late night talking 🏠🏠Grapejuice 🏠🏠🏠🏠🏠 As it was 🏠🏠🏠🏠🏠 Daylight 🏠🏠🏠🏠 Little freak 🏠🏠🏠🏠🏠 Matilda 🏠🏠🏠🏠Cinema 🏠🏠🏠 Daydreaming 🏠 Keep driving 🏠🏠🏠🏠🏠 Satellite 🏠🏠🏠🏠🏠 Boyfriends 🏠🏠🏠 LOML,sadness
2022-05-20T05:09:34.000Z,In conclusion,joy
2022-05-20T05:09:34.000Z,thank you harry for reminding me i don’t need a boyfriend 💛,fear
2022-05-20T05:09:35.000Z,Good morning !,joy
2022-05-20T05:09:35.000Z,"the 1, 2, 3 in grape juice? yes sir",sadness
2022-05-20T05:09:36.000Z,Cinema: I just think you're cool I dig your cinema Do you think I'm cool too? Or am I too into you?,joy
2022-05-20T05:09:37.000Z,is soooooo good 🥹👏🏼😭,joy
2022-05-20T05:09:37.000Z,POR FIN BOYFRIENDS HPTA,joy
2022-05-20T05:09:37.000Z,Just finished I’m so happy Harry continued making music after one direction. He’s so fucking talented. Absolutely wonderful,joy
2022-05-20T05:09:37.000Z,Matilda is really that song. 🥺,surpise
2022-05-20T05:09:37.000Z,im ready to cry again,joy
2022-05-20T05:09:37.000Z,FR FR CAUSE THIS ALBUM IS SOOOO GOOD,joy
2022-05-20T05:09:37.000Z,little freak 🤯,joy
2022-05-20T05:09:39.000Z,is domestic love. living with your ‘one.’ from the high of the honeymoon to holding each other in the living room. its being so comfortable with one another at one’s home. from drives to late talks. the loud and quiet nights. vulnerability. cries. its home.,sadness
2022-05-20T05:09:40.000Z,I’m sorry Mr.Morales’ but u may have to lose to another white boi again…. It fine tho bc this time the white noise dropped and banger,fear
2022-05-20T05:09:39.000Z,me after listening to matilda:,joy
2022-05-20T05:09:39.000Z,SOY DAYLIGHT,joy
2022-05-20T05:09:39.000Z,late night talking 🦋,sadness
2022-05-20T05:09:39.000Z,"if cinema has 10k fans, i am one of them. if cinema has 100 fans, i am one of them. if cinema has 10 fans, i am one of them. if cinema has 1 fan, that fan is me. if cinema has no fans, then i am no longer alive.",joy
2022-05-20T05:09:40.000Z,CLAIMED SATELLITE AND IT DID NOT DISSAPOINT OMG,surpise
2022-05-20T05:09:40.000Z,why did he needed to finish off with love of my life? DAMN BRO I CANT HANDLE THAT SONG ITS TOO MUCH FOR ME,joy
2022-05-20T05:09:41.000Z,"Te amo ""Late night talking"", por ti vivo",sadness
2022-05-20T05:09:41.000Z,I love this set of songs 😭,joy
2022-05-20T05:09:42.000Z,i love this song so much my favorite off the album,joy
2022-05-20T05:09:43.000Z,"Ay, Late Night Talking en 320 kbps 🎶",sadness
2022-05-20T05:09:43.000Z,7AM here but I'm definitely going to do that for my second full listen tomorrow 👀,fear
2022-05-20T05:09:43.000Z,Love of my life really is a full circle song for me fr. It’s pleasing my spirit😌,joy
2022-05-20T05:09:45.000Z,daydreaming or cinema !!!,joy
2022-05-20T05:09:44.000Z,*finishes listing to * Beks: again. I knew she was my soulmate,joy
2022-05-20T05:09:44.000Z,I am literally levitating from listening to this masterpiece of an album,surpise
2022-05-20T05:09:44.000Z,"spinnin out, waitin for ya, to pull me in",joy
2022-05-20T05:09:45.000Z,I ABSOLUTELY LOVED THE WHOLE TBING AHHHHHHHH,fear
2022-05-20T05:09:45.000Z,love me like you paid me FML MAN FR IM LOSING IT,joy
2022-05-20T05:09:45.000Z,Daydreaming,joy
2022-05-20T05:09:47.000Z,"touched every inch of my heart (,:",sadness
2022-05-20T05:09:46.000Z,Almost 13 years of being and fan I have never been more impressed with this album. Talent after talent,joy
2022-05-20T05:09:46.000Z,making that hat asap,sadness
2022-05-20T05:09:46.000Z,I fucking love satellite,joy
2022-05-20T05:09:47.000Z,Its time for ‘satellite’,joy
2022-05-20T05:09:47.000Z,The woman was too stunned to speak,surpise
2022-05-20T05:09:48.000Z,Woww matilda left me speechless 🥺🥺😍😍,joy
2022-05-20T05:09:48.000Z,I’m still sobbing but I dove right in for a round 2 😭,sadness
2022-05-20T05:09:49.000Z,“I WILL ALWASY LOVE YOU”?!,joy
2022-05-20T05:09:50.000Z,Followed by: 4. Grapejuice 🧃🍇 5. Music for a Sushi Restaurant 🍣🍱 Then the rest of the songs cause you can’t make me choice to order the rest.,anger
2022-05-20T05:09:50.000Z,Harry’s house is up there now. Go stream it,fear
2022-05-20T05:09:50.000Z,"Livin’ in a daydream Livin' in a daydream Livin’ in a daydream Give me all of your love, give me somethin' to dream about",fear
2022-05-20T05:09:51.000Z,Love of my life 💗,joy
2022-05-20T05:09:51.000Z,"“hash brown, egg yolk, I will always love you” 🫡 the Etsy girlies are SCRAMBLING but also when y’all inevitably put that on a poster pls let me know so I can purchase",sadness
2022-05-20T05:09:52.000Z,Boyfriends te amo,joy
2022-05-20T05:09:52.000Z,the silence between the tracks,surpise
2022-05-20T05:09:53.000Z,The Satellite video needs to involve roller skating. 😏 🛼,fear
2022-05-20T05:09:53.000Z,satellite te amo.,joy
2022-05-20T05:09:53.000Z,“Matilda you talk of the pain like it’s all alright but i know that you feel like a piece of you’s dead inside”,joy
2022-05-20T05:09:53.000Z,I’M HOME,sadness
2022-05-20T05:09:53.000Z,I highly doubt I will ever be able to talk about anything else ever so…,surpise
2022-05-20T05:09:53.000Z,im so real,sadness
2022-05-20T05:09:54.000Z,I thought I was safe until Matilda came on and I lost it,surpise
2022-05-20T05:09:55.000Z,do this now i need to see how yall ranked harry’s house,fear
2022-05-20T05:09:55.000Z,THIS IS SO HOT,sadness
2022-05-20T05:09:55.000Z,NON MI SONO ANCORA RIPRESA DA MATILDA,joy
2022-05-20T05:09:55.000Z,HE SAID THE NAME OF THE SONG HE SAID GRAPEJUICE,surpise
2022-05-20T05:09:56.000Z,emotion board,sadness
2022-05-20T05:09:56.000Z,harry you slayed but… OUCH,surpise
2022-05-20T05:09:57.000Z,i couldn’t even give y’all a valid track list rating because i forgot what every song sounded like,anger
2022-05-20T05:09:57.000Z,"🆒🎼🎶💯🎉🔥💥🥁 Twitter joins automakers at Auto Expo 2022 to drive their vision for the future, CLICK LINK⏬ River, Heat, #缪isLuvFiveTwoO Pachuca, Duncan JKT, Robinson, Supp🔜",sadness
2022-05-20T05:09:57.000Z,"“Cocaine, side boob, choke her with a sea view” Harry I-",fear
2022-05-20T05:09:57.000Z,AND LITTLE FREAK LIKE,joy
2022-05-20T05:09:57.000Z,Cual son? Yo as it was,joy
2022-05-20T05:09:58.000Z,THE BEGINNING OF BOYFRIENDS IS REVERSED!!!,sadness
2022-05-20T05:09:57.000Z,"i want to get ""cocaine, side boob, choke her with a sea view"" tattooed on my body it's so unhinged i love it",joy
2022-05-20T05:09:57.000Z,harry put his whole harrussy into this album,fear
2022-05-20T05:09:57.000Z,there are 13 tracks in Harry's new album,fear
2022-05-20T05:09:58.000Z,"Good night, world. So happy to be able to share this experience with you all. Having people to share the joy of music, specifically Harry’s music. So much love for H and you all. ❤️❤️❤️❤️❤️❤️❤️💕💕💕💕💕💕💕💕",joy
2022-05-20T05:09:58.000Z,This Lyrics,joy
2022-05-20T05:09:58.000Z,"satellite. literally everyone go listen to satellite by harry styles, my obsession with synth aside it’s so good 😩😩",joy
2022-05-20T05:09:59.000Z,daylight,joy
2022-05-20T05:09:59.000Z,🧸 music for a sushi restaurant 🧸 Baby started super funky Love everything about the song,joy
2022-05-20T05:10:00.000Z,MATILDA IS MAKES ME CRY BC I FEEL IDENTIFIED WITH IT BUT AT THE SAME TIME I FEEL IT AS IF IT WAS A HUG,joy
2022-05-20T05:10:01.000Z,This album literally saved my life,fear
2022-05-20T05:10:01.000Z,I would have to add ‘little freak’ to the top 5. Had to give it another listen and reevaluate.,fear
2022-05-20T05:10:02.000Z,SATELLITE📡😭💛,joy
2022-05-20T05:10:02.000Z,"My favorites rn off of my first listen are Late Night Talking, Little Freak, Matilda, Cinema, Boyfriends, and Satellite. Satellite is so incredible WOW I cant wait to properly fall in love with album :,,)",surpise
2022-05-20T05:10:02.000Z,larries making this about louis y’all can d ¥ € like actually,surpise
2022-05-20T05:10:03.000Z,My top 3 songs from 1- little freak 2- daylight 3- keep driving,surpise
2022-05-20T05:10:03.000Z,"Matilda, boyfriends, little freak, AND LOVE OF MY LIFE. Harry you’ve done made me the most emotional girl rn.",sadness
2022-05-20T05:10:03.000Z,This! 🥰😭✨💯,joy
2022-05-20T05:10:04.000Z,to celebrate could you guys possibly give me back ??? that account meant everything to me my case # is 0235257834,fear
2022-05-20T05:10:05.000Z,Little Freak y Matilda.,joy
2022-05-20T05:10:05.000Z,Me when cinema played,fear
2022-05-20T05:10:05.000Z,Cinema. Love of my life. Matilda. music for a sushi restaurant,joy
2022-05-20T05:10:05.000Z,Daydreaming in,joy
2022-05-20T05:10:06.000Z,I'm home,sadness
2022-05-20T05:10:06.000Z,feels like this,joy
2022-05-20T05:10:06.000Z,Should we just keep driving?,fear
2022-05-20T05:10:07.000Z,"As It Was, Little Freak, Matilda &amp; Love Of My Life!💛",joy
2022-05-20T05:10:07.000Z,13 songs no collabs no remixes no deluxe version NO SKIPS a 2022 album did that,joy
2022-05-20T05:10:07.000Z,"Grazie Harry, adesso sono nuovamente a casa",joy
2022-05-20T05:10:07.000Z,late night talking grapejuice as it was daylight matilda cinema daydreaming boyfriends love of my life,joy
2022-05-20T05:10:07.000Z,I'M HOME,sadness
2022-05-20T05:10:07.000Z,one of a kind album truly,joy
2022-05-20T05:10:07.000Z,my VERY important review of harry’s house 🫠,joy
2022-05-20T05:10:07.000Z,about to drink some strawberry wine and listen to,joy
2022-05-20T05:10:08.000Z,Happy 🏡　Harry’s House day❤️🐇 🇬🇧🇺🇸🇯🇵 Music For a Sushi Restaurant Excuse me Greentea~♬🍵 From Ice♬ on rise 🍣🐟~~~♬ best Sushi/Fish song ever I proud I used live in JP #寿司,joy
2022-05-20T05:10:08.000Z,Love Of My Life ME HA DESTROZADO 😭😭😭,joy
2022-05-20T05:10:08.000Z,that’s hot,sadness
2022-05-20T05:10:08.000Z,Listening to Matilda for the first time and crying my eyes out,surpise
2022-05-20T05:10:08.000Z,SIGUE BOYFRIENDS AAAAAAAAAA,joy
2022-05-20T05:10:08.000Z,Finally it's out!! 😍🥺❤,fear
2022-05-20T05:10:09.000Z,Sigue boyfriends LLORANDO,joy
2022-05-20T05:10:09.000Z,is already moving into the Twitter trending topics.,sadness
2022-05-20T05:10:09.000Z,The silence between the tracks,surpise
2022-05-20T05:10:10.000Z,I’m sorry Mr.Morales’ but u may have to lose to another white boi again…. It fine tho bc this time the white noise dropped a absolute BANGER,fear
2022-05-20T05:10:10.000Z,Eu ouvindo keep driving: 💖💖🤯🤯😆😁😁😁🤗🤗😋😋😍😎😎 Harry: COCAINA.,fear
2022-05-20T05:10:13.000Z,God this is impressive,joy
2022-05-20T05:10:12.000Z,Omgg satellite it's Soo perfect,sadness
2022-05-20T05:10:12.000Z,little freak late night talking daydreaming keep driving boyfriends matilda cinema love of my life all of them?,fear
2022-05-20T05:10:12.000Z,Did not expect for Satellite to take the prize for Favorite Dance track. Boyfriends continues to make me cry with every listen since Coachella. Little Freak &amp; Matilda are obviously *that* girl. And Love of My Life is exactly what I expect in a finale to an already flawless album.,joy
2022-05-20T05:10:14.000Z,*currently in full recovery mode* 🍄✨🌿🌟🫶🏽🌼🧡,fear
2022-05-20T05:10:13.000Z,"LATE NIGHT TALKING, LITTLE FREAK, SATELLITE I LOVVVE",sadness
2022-05-20T05:10:13.000Z,"""baby, you were the love of my life"" 🤧",joy
2022-05-20T05:10:14.000Z,at the time that this was posted it was only out for 18 mins. this is what he deserves.,joy
2022-05-20T05:10:15.000Z,This is me literally for the next few days this year😭😭😭,joy
2022-05-20T05:10:15.000Z,is on shuffle from here on out,joy
2022-05-20T05:10:16.000Z,Proud of my man😢,joy
2022-05-20T05:10:16.000Z,"YOU’VE DONE IT AGAIN! Thank you for such a beautiful album, it’s everything we hoped for and SO MUCH MORE 💛",joy
2022-05-20T05:10:16.000Z,Daylight,joy
2022-05-20T05:10:16.000Z,didn’t think i was gonna like it when it start but as i listened to the lyrics it started to grow on me 7/10,surpise
2022-05-20T05:10:16.000Z,Tarde pero SATELLITE GOD,surpise
2022-05-20T05:10:18.000Z,"Halfway through , it looks like i’m in the kitchen rn",joy
